conversation_id,character1_id,character2_id,movie_id
23836,2574,2575,167
23837,2574,2575,167
23838,2574,2575,167
23839,2574,2575,167
23840,2574,2575,167
23841,2574,2575,167
23842,2574,2575,167
23843,2574,2575,167
23844,2574,2575,167
23845,2574,2575,167
23846,2574,2575,167
23847,2574,2575,167
23848,2574,2575,167
23849,2574,2575,167
23850,2574,2575,167
23851,2574,2575,167
23852,2574,2575,167
23853,2574,2575,167
23854,2574,2575,167
23855,2574,2575,167
23856,2574,2575,167
23857,2574,2575,167
23858,2574,2575,167
23859,2574,2575,167
23860,2574,2575,167
23861,2574,2575,167
23862,2574,2575,167
23863,2574,2575,167
23864,2574,2575,167
23865,2574,2575,167
23866,2574,2575,167
23867,2574,2575,167
23868,2574,2575,167
23869,2574,2575,167
23870,2574,2575,167
23871,2574,2575,167
23872,2574,2575,167
23873,2574,2575,167
23874,2574,2575,167
23875,2574,2575,167
23876,2574,2575,167
23877,2574,2575,167
23878,2574,2575,167
23879,2574,2575,167
23880,2574,2575,167
23881,2574,2575,167
23882,2574,2575,167
23883,2574,2575,167
23884,2574,2575,167
23885,2574,2575,167
23886,2574,2575,167
23887,2574,2575,167
23888,2574,2577,167
24225,2608,2614,170
24226,2608,2614,170
24227,2609,2620,170
24228,2609,2620,170
24229,2609,2620,170
24230,2609,2620,170
24231,2609,2618,170
24232,2609,2618,170
24233,2609,2618,170
24234,2609,2618,170
24235,2609,2618,170
24236,2609,2618,170
24237,2609,2618,170
24238,2609,2612,170
24239,2609,2612,170
24240,2609,2612,170
24241,2609,2612,170
24242,2609,2612,170
24243,2609,2612,170
24244,2609,2617,170
24245,2609,2617,170
24246,2609,2617,170
24247,2609,2617,170
24248,2609,2617,170
24249,2609,2617,170
24250,2609,2617,170
24251,2610,2611,170
24252,2610,2611,170
24253,2610,2611,170
24254,2610,2611,170
24255,2610,2611,170
24256,2610,2611,170
24257,2610,2618,170
24258,2610,2618,170
24259,2610,2618,170
24260,2610,2618,170
24261,2610,2618,170
24262,2610,2618,170
24263,2612,2620,170
24264,2612,2620,170
24265,2612,2620,170
24266,2612,2620,170
24267,2612,2615,170
24268,2612,2615,170
24269,2612,2615,170
24270,2612,2615,170
24271,2612,2617,170
24272,2612,2617,170
24273,2612,2617,170
24274,2612,2617,170
24275,2612,2617,170
24276,2612,2617,170
24277,2612,2618,170
24278,2612,2618,170
24279,2612,2618,170
24280,2612,2618,170
24281,2612,2618,170
24282,2612,2618,170
24283,2612,2618,170
24284,2612,2618,170
24285,2612,2618,170
24286,2612,2618,170
24287,2612,2618,170
24288,2612,2616,170
24289,2612,2616,170
24290,2613,2616,170
24291,2613,2616,170
24292,2614,2618,170
24293,2614,2618,170
24294,2614,2618,170
24295,2614,2618,170
24296,2614,2618,170
24297,2614,2618,170
24298,2614,2618,170
24299,2614,2618,170
24300,2616,2618,170
24301,2616,2618,170
24302,2616,2618,170
24303,2616,2618,170
24304,2616,2618,170
24305,2616,2618,170
24306,2616,2618,170
24307,2617,2619,170
24308,2617,2619,170
24309,2617,2619,170
24310,2617,2619,170
24311,2617,2619,170
24312,2617,2618,170
24313,2617,2618,170
24314,2617,2618,170
24315,2617,2618,170
24316,2617,2618,170
24317,2617,2618,170
24318,2617,2618,170
24319,2617,2618,170
24320,2617,2618,170
24321,2617,2618,170
24322,2617,2618,170
24323,2617,2618,170
24324,2617,2618,170
24325,2617,2618,170
24326,2617,2618,170
24327,2617,2618,170
24328,2617,2618,170
24329,2617,2618,170
24330,2617,2618,170
24331,2617,2618,170
24332,2617,2618,170
24333,2617,2618,170
24334,2617,2618,170
24503,2634,2637,172
24504,2634,2637,172
24505,2634,2637,172
24506,2634,2637,172
24507,2634,2635,172
24508,2634,2635,172
24509,2634,2647,172
24510,2634,2647,172
24511,2634,2647,172
24512,2635,2637,172
24513,2635,2637,172
24514,2635,2637,172
24515,2635,2637,172
24516,2635,2637,172
24517,2635,2637,172
24518,2635,2637,172
24519,2635,2637,172
24520,2635,2644,172
24521,2635,2645,172
24522,2635,2645,172
24523,2635,2645,172
24524,2635,2645,172
24525,2635,2645,172
24526,2635,2645,172
24527,2636,2637,172
24528,2636,2637,172
24529,2636,2637,172
24530,2636,2637,172
24531,2636,2637,172
24532,2636,2637,172
24533,2636,2637,172
24534,2636,2637,172
24535,2636,2637,172
24536,2636,2637,172
24537,2636,2637,172
24538,2636,2637,172
24539,2636,2637,172
24540,2636,2637,172
24541,2636,2637,172
24542,2636,2637,172
24543,2636,2637,172
24544,2636,2637,172
24545,2636,2637,172
24546,2636,2637,172
24547,2636,2637,172
24548,2636,2637,172
24549,2636,2637,172
24550,2636,2637,172
24551,2636,2637,172
24552,2636,2637,172
24553,2637,2647,172
24554,2637,2647,172
24555,2637,2647,172
24556,2637,2647,172
24557,2637,2647,172
24558,2637,2645,172
24559,2637,2645,172
24560,2637,2645,172
24561,2637,2645,172
24562,2637,2645,172
24563,2637,2640,172
24564,2637,2640,172
24565,2637,2640,172
24566,2637,2640,172
24567,2637,2640,172
24568,2637,2640,172
24569,2637,2640,172
24570,2637,2640,172
24571,2637,2640,172
24572,2637,2640,172
24573,2637,2638,172
24574,2637,2638,172
24575,2637,2638,172
24576,2637,2638,172
24577,2637,2638,172
24578,2637,2638,172
24579,2637,2642,172
24580,2637,2642,172
24581,2637,2646,172
24582,2637,2646,172
24583,2637,2646,172
24584,2637,2646,172
24585,2637,2646,172
24586,2637,2646,172
24587,2637,2646,172
24588,2637,2646,172
24589,2637,2646,172
24590,2637,2644,172
24591,2637,2644,172
24592,2637,2644,172
24593,2637,2644,172
24594,2637,2644,172
24595,2637,2644,172
24596,2637,2644,172
24597,2637,2644,172
24598,2637,2644,172
24599,2637,2644,172
24600,2637,2644,172
24601,2637,2644,172
24602,2637,2644,172
24603,2638,2644,172
24604,2638,2644,172
24605,2638,2644,172
24606,2638,2644,172
24607,2638,2644,172
24608,2638,2644,172
24609,2638,2644,172
24610,2638,2644,172
24611,2638,2644,172
24612,2638,2644,172
24613,2638,2644,172
24614,2638,2644,172
24615,2638,2644,172
24616,2638,2644,172
24617,2638,2644,172
24618,2638,2644,172
24619,2638,2644,172
24620,2638,2647,172
24621,2638,2647,172
24622,2638,2647,172
24623,2638,2647,172
24624,2638,2647,172
24625,2638,2647,172
24626,2638,2647,172
24627,2638,2640,172
24628,2638,2640,172
24629,2638,2645,172
24630,2638,2645,172
24631,2638,2645,172
24632,2638,2645,172
24633,2638,2645,172
24634,2639,2643,172
24635,2639,2643,172
24636,2639,2641,172
24637,2639,2641,172
24638,2639,2641,172
24639,2639,2641,172
24640,2639,2641,172
24641,2639,2641,172
24642,2639,2641,172
24643,2640,2646,172
24644,2640,2646,172
24645,2640,2646,172
24646,2640,2646,172
24647,2640,2646,172
24648,2645,2648,172
24649,2645,2648,172
24650,2645,2648,172
25189,2731,2735,178
25190,2731,2736,178
25191,2731,2736,178
25192,2731,2736,178
25193,2732,2735,178
25194,2732,2735,178
25195,2732,2735,178
25196,2732,2735,178
25197,2732,2735,178
25198,2732,2735,178
25199,2733,2738,178
25200,2733,2738,178
25201,2734,2738,178
25202,2734,2738,178
25203,2734,2738,178
25204,2734,2738,178
25205,2735,2739,178
25206,2735,2739,178
25207,2735,2739,178
25208,2735,2739,178
25209,2735,2739,178
25210,2735,2739,178
25211,2735,2741,178
25212,2735,2741,178
25213,2735,2741,178
25214,2735,2741,178
25215,2735,2741,178
25216,2735,2741,178
25217,2735,2741,178
25218,2735,2741,178
25219,2735,2741,178
25220,2735,2737,178
25221,2735,2737,178
25222,2735,2737,178
25223,2735,2737,178
25224,2735,2737,178
25225,2735,2738,178
25226,2735,2738,178
25227,2735,2738,178
25228,2735,2738,178
25229,2735,2738,178
25230,2735,2738,178
25231,2735,2738,178
25232,2735,2738,178
25233,2735,2738,178
25234,2735,2738,178
25235,2735,2738,178
25236,2735,2738,178
25237,2735,2738,178
25238,2735,2738,178
25239,2735,2738,178
25240,2735,2738,178
25241,2735,2738,178
25242,2735,2738,178
25243,2735,2738,178
25244,2735,2738,178
25245,2735,2738,178
25246,2735,2738,178
25247,2735,2738,178
25248,2735,2738,178
25249,2735,2738,178
25250,2735,2738,178
25251,2735,2738,178
25252,2735,2738,178
25253,2735,2738,178
25254,2735,2738,178
25255,2735,2738,178
25256,2735,2738,178
25257,2735,2738,178
25258,2735,2738,178
25259,2735,2738,178
25260,2735,2738,178
25261,2735,2738,178
25262,2735,2738,178
25263,2735,2738,178
25264,2735,2738,178
25265,2735,2738,178
25266,2735,2738,178
25267,2735,2738,178
25268,2735,2738,178
25269,2735,2738,178
25270,2735,2738,178
25271,2735,2738,178
25272,2735,2738,178
25273,2735,2738,178
25274,2735,2738,178
25275,2735,2738,178
25276,2735,2738,178
25277,2735,2738,178
25278,2735,2738,178
25279,2735,2738,178
25280,2735,2738,178
25281,2735,2738,178
25282,2735,2738,178
25283,2735,2738,178
25284,2735,2738,178
25285,2735,2738,178
25286,2735,2738,178
25287,2735,2738,178
25288,2735,2738,178
25289,2735,2738,178
25290,2735,2738,178
25291,2735,2738,178
25292,2735,2738,178
25293,2735,2738,178
25294,2735,2738,178
25295,2735,2738,178
25296,2735,2738,178
25297,2735,2738,178
25298,2735,2738,178
25299,2735,2738,178
25300,2735,2738,178
25301,2735,2738,178
25302,2735,2738,178
25303,2735,2738,178
25304,2735,2738,178
25305,2735,2738,178
25306,2735,2738,178
25307,2735,2738,178
25308,2735,2738,178
25309,2735,2738,178
25310,2735,2738,178
25311,2735,2738,178
25312,2735,2738,178
25313,2735,2738,178
25314,2735,2738,178
25315,2735,2738,178
25316,2735,2738,178
25317,2735,2738,178
25318,2735,2738,178
25319,2735,2738,178
25320,2735,2738,178
25321,2735,2738,178
25322,2735,2738,178
25323,2735,2738,178
25324,2735,2738,178
25325,2735,2738,178
25326,2735,2738,178
25327,2735,2738,178
25328,2735,2738,178
25329,2735,2738,178
25330,2735,2738,178
25331,2735,2738,178
25332,2735,2738,178
25333,2735,2738,178
25334,2735,2738,178
25335,2735,2738,178
25336,2737,2738,178
25337,2737,2738,178
25338,2737,2738,178
25339,2737,2738,178
25340,2737,2738,178
25341,2737,2738,178
25342,2737,2738,178
25343,2737,2738,178
25344,2737,2738,178
25345,2737,2738,178
25346,2737,2738,178
25347,2737,2738,178
25348,2737,2738,178
25349,2737,2738,178
25350,2737,2738,178
25351,2737,2738,178
25352,2737,2738,178
25353,2737,2738,178
25354,2737,2738,178
25355,2737,2738,178
25356,2737,2738,178
25357,2737,2738,178
25358,2737,2738,178
25359,2737,2738,178
25360,2737,2738,178
25361,2737,2738,178
25362,2737,2738,178
25363,2737,2738,178
25364,2737,2738,178
25365,2737,2738,178
25366,2737,2738,178
25367,2738,2742,178
25368,2738,2742,178
25369,2738,2742,178
25370,2738,2742,178
25371,2738,2742,178
25372,2738,2742,178
25373,2738,2742,178
25374,2738,2742,178
25375,2738,2740,178
25376,2738,2740,178
25377,2738,2740,178
25378,2738,2741,178
25379,2738,2741,178
25380,2738,2741,178
25381,2738,2741,178
25382,2738,2741,178
25383,2738,2741,178
25384,2738,2741,178
25385,2738,2741,178
25386,2738,2741,178
25387,2738,2741,178
25388,2738,2741,178
25389,2738,2739,178
25390,2738,2739,178
25391,2738,2739,178
25392,2738,2739,178
25393,2743,2746,179
25394,2743,2746,179
25395,2743,2746,179
25396,2743,2746,179
25397,2743,2746,179
25398,2743,2746,179
25399,2743,2746,179
25400,2743,2746,179
25401,2743,2746,179
25402,2743,2748,179
25403,2743,2748,179
25404,2743,2748,179
25405,2743,2748,179
25406,2743,2748,179
25407,2743,2748,179
25408,2743,2748,179
25409,2744,2746,179
25410,2744,2746,179
25411,2744,2746,179
25412,2744,2746,179
25413,2744,2746,179
25414,2745,2747,179
25415,2745,2747,179
25416,2745,2747,179
25417,2746,2747,179
25418,2746,2747,179
25419,2746,2747,179
25420,2746,2747,179
25421,2746,2747,179
25422,2746,2747,179
25423,2746,2747,179
25424,2746,2747,179
25425,2746,2747,179
25426,2746,2747,179
25427,2746,2747,179
25428,2746,2747,179
25429,2746,2747,179
25430,2746,2747,179
25431,2746,2747,179
25432,2746,2747,179
25433,2746,2747,179
25434,2746,2747,179
25435,2746,2747,179
25436,2746,2747,179
25437,2746,2747,179
25438,2746,2747,179
25439,2746,2747,179
25440,2746,2747,179
25441,2746,2747,179
25442,2746,2747,179
25443,2746,2747,179
25444,2746,2747,179
25445,2746,2747,179
25446,2746,2747,179
25447,2746,2747,179
25448,2746,2747,179
25449,2746,2747,179
25450,2746,2747,179
25451,2746,2747,179
25452,2746,2747,179
25453,2746,2748,179
25454,2746,2748,179
25455,2746,2748,179
25456,2746,2748,179
25457,2746,2748,179
25458,2746,2748,179
25459,2746,2748,179
25460,2746,2748,179
25461,2746,2748,179
25462,2746,2748,179
25463,2746,2748,179
25464,2746,2748,179
25465,2746,2748,179
25466,2746,2748,179
25467,2746,2748,179
25468,2746,2748,179
25469,2746,2748,179
25470,2746,2748,179
25471,2746,2748,179
25472,2746,2748,179
25473,2746,2749,179
25474,2746,2749,179
25475,2746,2749,179
25476,2746,2749,179
25477,2746,2749,179
25478,2746,2749,179
25479,2746,2749,179
25480,2746,2749,179
25481,2746,2749,179
25482,2746,2749,179
25483,2746,2749,179
25484,2746,2749,179
25485,2746,2749,179
25486,2746,2749,179
25487,2747,2748,179
25488,2747,2748,179
25489,2747,2748,179
25490,2747,2748,179
25491,2747,2748,179
25752,2785,2789,182
25753,2785,2789,182
25754,2785,2789,182
25755,2785,2789,182
25756,2785,2789,182
25757,2785,2789,182
25758,2785,2789,182
25759,2785,2789,182
25760,2785,2790,182
25761,2785,2790,182
25762,2785,2790,182
25763,2786,2789,182
25764,2786,2789,182
25765,2786,2789,182
25766,2786,2789,182
25767,2786,2789,182
25768,2786,2789,182
25769,2786,2789,182
25770,2786,2789,182
25771,2786,2789,182
25772,2786,2789,182
25773,2786,2789,182
25774,2786,2789,182
25775,2786,2789,182
25776,2786,2789,182
25777,2786,2789,182
25778,2786,2789,182
25779,2786,2789,182
25780,2786,2789,182
25781,2786,2789,182
25782,2786,2789,182
25783,2786,2789,182
25784,2786,2789,182
25785,2786,2789,182
25786,2786,2789,182
25787,2786,2789,182
25788,2786,2789,182
25789,2786,2789,182
25790,2786,2789,182
25791,2786,2789,182
25792,2786,2789,182
25793,2786,2789,182
25794,2786,2789,182
25795,2786,2789,182
25796,2786,2789,182
25797,2786,2789,182
25798,2786,2789,182
25799,2786,2789,182
25800,2786,2789,182
25801,2786,2789,182
25802,2786,2789,182
25803,2786,2789,182
25804,2786,2789,182
25805,2786,2789,182
25806,2786,2789,182
25807,2786,2789,182
25808,2786,2789,182
25809,2786,2789,182
25810,2786,2789,182
25811,2786,2789,182
25812,2786,2789,182
25813,2786,2788,182
25814,2786,2788,182
25815,2786,2788,182
25816,2786,2788,182
25817,2786,2788,182
25818,2786,2788,182
25819,2786,2788,182
25820,2786,2788,182
25821,2786,2788,182
25822,2786,2788,182
25823,2786,2788,182
25824,2786,2788,182
25825,2786,2788,182
25826,2786,2788,182
25827,2786,2788,182
25828,2786,2788,182
25829,2786,2788,182
25830,2786,2791,182
25831,2786,2791,182
25832,2786,2791,182
25833,2786,2791,182
25834,2786,2791,182
25835,2786,2791,182
25836,2786,2791,182
25837,2786,2791,182
25838,2786,2791,182
25839,2786,2791,182
25840,2787,2788,182
25841,2787,2788,182
25842,2787,2788,182
26150,2827,2840,186
26151,2827,2840,186
26152,2827,2840,186
26153,2827,2840,186
26154,2827,2840,186
26155,2827,2840,186
26156,2828,2838,186
26157,2828,2838,186
26158,2828,2838,186
26159,2828,2838,186
26160,2828,2838,186
26161,2828,2838,186
26162,2828,2838,186
26163,2828,2838,186
26164,2828,2838,186
26165,2828,2838,186
26166,2828,2838,186
26167,2829,2838,186
26168,2829,2838,186
26169,2829,2838,186
26170,2829,2838,186
26171,2830,2833,186
26172,2830,2833,186
26173,2830,2833,186
26174,2830,2832,186
26175,2830,2832,186
26176,2830,2832,186
26177,2831,2835,186
26178,2831,2835,186
26179,2831,2835,186
26180,2831,2835,186
26181,2832,2833,186
26182,2832,2833,186
26183,2832,2833,186
26184,2832,2833,186
26185,2832,2833,186
26186,2832,2833,186
26187,2834,2835,186
26188,2834,2835,186
26189,2834,2835,186
26190,2834,2835,186
26191,2834,2835,186
26192,2834,2835,186
26193,2834,2835,186
26194,2834,2835,186
26195,2834,2835,186
26196,2834,2835,186
26197,2835,2842,186
26198,2835,2842,186
26199,2835,2842,186
26200,2835,2842,186
26201,2835,2837,186
26202,2835,2837,186
26203,2835,2837,186
26204,2835,2837,186
26205,2836,2838,186
26206,2836,2838,186
26207,2836,2838,186
26208,2836,2838,186
26209,2836,2838,186
26210,2836,2838,186
26211,2836,2838,186
26212,2836,2838,186
26213,2836,2838,186
26214,2836,2838,186
26215,2836,2838,186
26216,2836,2838,186
26217,2836,2838,186
26218,2836,2838,186
26219,2836,2838,186
26220,2836,2838,186
26221,2836,2838,186
26222,2836,2838,186
26223,2836,2838,186
26224,2836,2838,186
26225,2839,2841,186
26226,2839,2841,186
26227,2839,2841,186
26228,2839,2841,186
26229,2839,2841,186
26230,2839,2841,186
26231,2839,2841,186
26232,2839,2841,186
26233,2839,2841,186
26234,2839,2841,186
26235,2842,2843,186
26236,2843,2844,186
26237,2843,2844,186
26238,2843,2844,186
26239,2843,2844,186
26240,2843,2844,186
26241,2843,2844,186
26242,2843,2844,186
26243,2843,2844,186
26244,2843,2844,186
26245,2843,2844,186
26246,2843,2844,186
26247,2843,2844,186
26248,2843,2844,186
26249,2843,2844,186
26250,2843,2845,186
26251,2843,2845,186
26252,2843,2845,186
26253,2846,2847,187
26254,2846,2847,187
26255,2846,2847,187
26256,2847,2849,187
26257,2847,2849,187
26258,2847,2849,187
26259,2847,2849,187
26260,2847,2849,187
26261,2847,2849,187
26262,2847,2849,187
26263,2847,2849,187
26264,2847,2849,187
26265,2847,2849,187
26266,2847,2850,187
26267,2847,2850,187
26268,2847,2850,187
26269,2847,2850,187
26270,2847,2850,187
26271,2847,2850,187
26272,2847,2850,187
26273,2847,2850,187
26274,2847,2850,187
26275,2847,2850,187
26276,2847,2850,187
26277,2847,2850,187
26278,2847,2850,187
26279,2847,2850,187
26280,2847,2850,187
26281,2847,2850,187
26282,2847,2850,187
26283,2847,2850,187
26284,2847,2850,187
26285,2847,2850,187
26286,2847,2850,187
26287,2847,2850,187
26288,2847,2848,187
26289,2847,2848,187
26290,2847,2848,187
26291,2847,2848,187
26292,2847,2848,187
26293,2847,2848,187
26294,2847,2848,187
26295,2847,2848,187
26296,2847,2848,187
26297,2847,2848,187
26298,2847,2848,187
26299,2847,2848,187
26300,2847,2848,187
26301,2847,2848,187
26302,2847,2848,187
26303,2847,2848,187
26304,2847,2848,187
26305,2847,2848,187
26306,2847,2848,187
26307,2847,2848,187
26308,2847,2848,187
26309,2847,2848,187
26310,2847,2848,187
26311,2847,2848,187
26312,2847,2848,187
26313,2847,2848,187
26314,2847,2848,187
26315,2847,2848,187
26316,2847,2848,187
26317,2847,2848,187
26318,2847,2848,187
26319,2847,2848,187
26320,2847,2848,187
26321,2847,2848,187
26322,2847,2848,187
26323,2847,2848,187
26324,2847,2848,187
26325,2847,2848,187
26326,2847,2848,187
26327,2847,2848,187
26328,2847,2848,187
26329,2847,2848,187
26330,2847,2848,187
26331,2847,2848,187
26332,2847,2848,187
26333,2847,2848,187
26334,2847,2848,187
26335,2847,2848,187
26336,2847,2848,187
26337,2847,2848,187
26338,2847,2848,187
26339,2849,2850,187
26340,2849,2850,187
26341,2849,2850,187
26342,2849,2850,187
26343,2849,2850,187
26344,2849,2850,187
26345,2849,2850,187
26346,2849,2850,187
26475,2863,2871,189
26476,2863,2871,189
26477,2863,2871,189
26478,2863,2871,189
26479,2863,2871,189
26480,2864,2876,189
26481,2864,2876,189
26482,2864,2876,189
26483,2864,2876,189
26484,2864,2876,189
26485,2865,2866,189
26486,2865,2866,189
26487,2865,2871,189
26488,2865,2871,189
26489,2865,2871,189
26490,2865,2871,189
26491,2866,2876,189
26492,2866,2876,189
26493,2866,2876,189
26494,2866,2876,189
26495,2866,2876,189
26496,2866,2876,189
26497,2866,2876,189
26498,2866,2876,189
26499,2866,2876,189
26500,2867,2876,189
26501,2867,2876,189
26502,2867,2876,189
26503,2868,2876,189
26504,2868,2876,189
26505,2868,2876,189
26506,2868,2876,189
26507,2868,2876,189
26508,2868,2879,189
26509,2868,2879,189
26510,2868,2879,189
26511,2869,2876,189
26512,2869,2876,189
26513,2870,2879,189
26514,2870,2879,189
26515,2870,2879,189
26516,2871,2873,189
26517,2871,2873,189
26518,2871,2876,189
26519,2871,2876,189
26520,2871,2876,189
26521,2871,2876,189
26522,2871,2876,189
26523,2871,2876,189
26524,2871,2876,189
26525,2871,2876,189
26526,2871,2876,189
26527,2871,2876,189
26528,2871,2876,189
26529,2871,2876,189
26530,2871,2876,189
26531,2871,2876,189
26532,2871,2876,189
26533,2871,2876,189
26534,2871,2876,189
26535,2871,2876,189
26536,2871,2876,189
26537,2871,2876,189
26538,2871,2876,189
26539,2871,2876,189
26540,2871,2876,189
26541,2871,2876,189
26542,2872,2878,189
26543,2872,2878,189
26544,2872,2878,189
26545,2872,2878,189
26546,2872,2878,189
26547,2872,2878,189
26548,2872,2878,189
26549,2873,2876,189
26550,2873,2876,189
26551,2873,2876,189
26552,2873,2876,189
26553,2873,2876,189
26554,2873,2876,189
26555,2873,2876,189
26556,2873,2876,189
26557,2873,2876,189
26558,2873,2876,189
26559,2873,2876,189
26560,2874,2876,189
26561,2875,2880,189
26562,2875,2880,189
26563,2875,2880,189
26564,2875,2880,189
26565,2875,2880,189
26566,2875,2880,189
26567,2875,2880,189
26568,2875,2878,189
26569,2875,2878,189
26570,2875,2878,189
26571,2875,2878,189
26572,2875,2878,189
26573,2875,2878,189
26574,2875,2878,189
26575,2875,2878,189
26576,2876,2878,189
26577,2876,2878,189
26578,2876,2878,189
26579,2876,2878,189
26580,2876,2878,189
26581,2876,2878,189
26582,2876,2877,189
26583,2876,2877,189
26584,2877,2879,189
26585,2877,2879,189
26586,2877,2879,189
26587,2877,2879,189
26588,2878,2879,189
26589,2878,2879,189
26590,2878,2879,189
26591,2878,2879,189
26592,2878,2879,189
26593,2878,2879,189
26594,2878,2879,189
27022,2932,2943,193
27023,2932,2943,193
27024,2932,2938,193
27025,2932,2938,193
27026,2932,2938,193
27027,2932,2938,193
27028,2932,2938,193
27029,2932,2938,193
27030,2932,2938,193
27031,2932,2938,193
27032,2932,2938,193
27033,2932,2938,193
27034,2932,2938,193
27035,2932,2938,193
27036,2932,2938,193
27037,2932,2938,193
27038,2932,2938,193
27039,2932,2938,193
27040,2932,2938,193
27041,2932,2938,193
27042,2932,2938,193
27043,2932,2938,193
27044,2932,2938,193
27045,2932,2938,193
27046,2932,2938,193
27047,2932,2938,193
27048,2933,2934,193
27049,2933,2934,193
27050,2933,2934,193
27051,2933,2934,193
27052,2933,2938,193
27053,2933,2938,193
27054,2933,2938,193
27055,2933,2938,193
27056,2933,2938,193
27057,2933,2935,193
27058,2933,2935,193
27059,2933,2935,193
27060,2933,2935,193
27061,2933,2935,193
27062,2933,2935,193
27063,2933,2935,193
27064,2933,2935,193
27065,2933,2935,193
27066,2933,2935,193
27067,2934,2946,193
27068,2934,2946,193
27069,2934,2946,193
27070,2934,2946,193
27071,2934,2946,193
27072,2934,2946,193
27073,2934,2946,193
27074,2934,2946,193
27075,2934,2937,193
27076,2934,2937,193
27077,2934,2937,193
27078,2934,2937,193
27079,2935,2938,193
27080,2935,2938,193
27081,2935,2938,193
27082,2935,2938,193
27083,2935,2938,193
27084,2935,2938,193
27085,2935,2938,193
27086,2935,2938,193
27087,2935,2940,193
27088,2935,2940,193
27089,2935,2940,193
27090,2936,2937,193
27091,2936,2937,193
27092,2936,2937,193
27093,2936,2937,193
27094,2936,2937,193
27095,2936,2937,193
27096,2936,2937,193
27097,2936,2937,193
27098,2936,2937,193
27099,2936,2937,193
27100,2936,2937,193
27101,2936,2937,193
27102,2937,2938,193
27103,2937,2938,193
27104,2937,2938,193
27105,2937,2938,193
27106,2937,2938,193
27107,2937,2938,193
27108,2937,2938,193
27109,2937,2938,193
27110,2937,2946,193
27111,2937,2946,193
27112,2937,2946,193
27113,2938,2942,193
27114,2938,2942,193
27115,2938,2942,193
27116,2938,2942,193
27117,2938,2947,193
27118,2938,2947,193
27119,2938,2947,193
27120,2938,2947,193
27121,2938,2947,193
27122,2938,2947,193
27123,2938,2947,193
27124,2938,2947,193
27125,2938,2941,193
27126,2938,2941,193
27127,2938,2941,193
27128,2938,2941,193
27129,2938,2941,193
27130,2938,2941,193
27131,2938,2944,193
27132,2938,2944,193
27133,2938,2944,193
27134,2938,2944,193
27135,2938,2944,193
27136,2938,2939,193
27137,2938,2939,193
27138,2938,2939,193
27139,2938,2939,193
27140,2938,2943,193
27141,2938,2943,193
27142,2938,2943,193
27143,2938,2943,193
27144,2938,2943,193
27145,2938,2943,193
27146,2938,2943,193
27147,2938,2943,193
27148,2938,2943,193
27149,2938,2943,193
27150,2938,2943,193
27151,2938,2943,193
27152,2938,2943,193
27153,2938,2943,193
27154,2938,2943,193
27155,2938,2943,193
27156,2938,2943,193
27157,2938,2943,193
27158,2938,2943,193
27159,2938,2943,193
27160,2938,2943,193
27161,2938,2943,193
27162,2938,2943,193
27163,2938,2943,193
27164,2938,2943,193
27165,2938,2943,193
27166,2938,2943,193
27167,2938,2943,193
27168,2938,2943,193
27169,2938,2943,193
27170,2938,2943,193
27171,2938,2943,193
27172,2938,2943,193
27173,2938,2948,193
27174,2938,2948,193
27175,2938,2948,193
27176,2938,2940,193
27177,2938,2940,193
27178,2938,2940,193
27179,2938,2940,193
27180,2938,2940,193
27181,2938,2940,193
27182,2938,2940,193
27183,2938,2940,193
27184,2938,2940,193
27185,2938,2940,193
27186,2938,2940,193
27187,2938,2940,193
27188,2938,2940,193
27189,2938,2940,193
27190,2938,2940,193
27191,2938,2940,193
27192,2938,2940,193
27193,2938,2940,193
27194,2938,2940,193
27195,2938,2940,193
27196,2938,2940,193
27197,2938,2940,193
27198,2938,2940,193
27199,2938,2940,193
27200,2938,2940,193
27201,2938,2940,193
27202,2938,2940,193
27203,2938,2940,193
27204,2938,2940,193
27205,2938,2940,193
27206,2938,2945,193
27207,2938,2945,193
27208,2938,2945,193
27209,2938,2945,193
27210,2938,2945,193
27211,2938,2945,193
27212,2938,2945,193
27213,2938,2945,193
27214,2938,2945,193
27215,2938,2945,193
27216,2938,2945,193
27217,2940,2945,193
27218,2940,2945,193
27219,2940,2945,193
27220,2940,2945,193
27221,2940,2945,193
27222,2940,2945,193
27223,2940,2945,193
27224,2940,2945,193
27225,2940,2943,193
27226,2940,2943,193
27227,2940,2943,193
27228,2940,2943,193
27229,2940,2943,193
27230,2940,2943,193
27231,2940,2943,193
27232,2940,2943,193
27233,2940,2943,193
27563,2990,2997,196
27564,2990,2997,196
27565,2991,2997,196
27566,2991,2997,196
27567,2991,2997,196
27568,2991,2997,196
27569,2991,2997,196
27570,2991,2997,196
27571,2991,2997,196
27572,2991,2997,196
27573,2991,2997,196
27574,2991,2997,196
27575,2991,2994,196
27576,2991,2994,196
27577,2991,2994,196
27578,2991,2994,196
27579,2992,2993,196
27580,2992,2993,196
27581,2992,2993,196
27582,2992,2993,196
27583,2992,2993,196
27584,2992,2993,196
27585,2992,2993,196
27586,2992,2993,196
27587,2992,2993,196
27588,2992,2993,196
27589,2992,2993,196
27590,2992,2993,196
27591,2992,2993,196
27592,2992,2993,196
27593,2993,2997,196
27594,2993,2997,196
27595,2993,2997,196
27596,2993,2997,196
27597,2993,2997,196
27598,2993,2997,196
